MFC,0,20856,PAD_PREOP,1.50,1.40,-0.90,1.24,-0.06,80.21,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,21056,PAD_PREOP,0.90,1.70,-1.30,1.32,-0.06,80.21,80.22,1003.65,80.22,0.00,80.27,180.00,38
MFC,0,21256,PAD_PREOP,1.20,0.80,-1.10,0.81,-0.06,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,36
MFC,0,21456,PAD_PREOP,1.30,1.00,-1.10,0.97,-0.06,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,38
MFC,0,21656,PAD_PREOP,1.30,1.80,-1.20,1.52,-0.05,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,21856,PAD_PREOP,1.60,1.00,-1.10,1.18,-0.05,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,22056,PAD_PREOP,1.40,1.90,-1.70,1.91,-0.04,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,22256,PAD_PREOP,1.50,1.40,-0.80,1.20,-0.04,80.21,80.22,1003.65,80.22,0.00,80.27,180.00,38
MFC,0,22456,PAD_PREOP,0.70,1.20,-0.80,0.60,-0.05,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,38
MFC,0,22656,PAD_PREOP,0.90,0.90,-1.10,0.68,-0.04,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,22856,PAD_PREOP,1.30,1.50,-1.10,1.27,-0.03,80.20,80.21,1003.65,80.21,0.00,80.27,180.00,37
MFC,0,23056,PAD_PREOP,0.90,1.90,-0.70,1.22,-0.03,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,39
MFC,0,23256,PAD_PREOP,2.00,1.20,-0.30,1.35,-0.03,80.21,80.21,1003.65,80.21,0.00,80.27,180.00,39
MFC,0,23456,PAD_PREOP,0.60,1.50,-0.90,0.85,-0.03,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,38
MFC,0,23656,PAD_PREOP,0.90,1.70,-0.40,0.96,-0.03,80.20,80.20,1003.65,80.20,0.00,80.27,180.00,39
MFC,0,23856,PAD_PREOP,1.20,1.20,-1.60,1.33,-0.03,80.19,80.19,1003.65,80.19,0.00,80.27,180.00,38
MFC,0,24056,PAD_PREOP,1.20,1.80,-1.10,1.43,-0.03,80.19,80.20,1003.65,80.20,0.00,80.27,180.00,39
MFC,0,24256,PAD_PREOP,1.80,1.60,-0.60,1.48,-0.01,80.21,80.23,1003.65,80.23,0.00,80.27,180.00,38
MFC,0,24456,PAD_PREOP,1.10,1.50,-0.90,1.07,0.00,80.23,80.24,1003.65,80.24,0.00,80.27,180.00,38
MFC,0,24656,PAD_PREOP,0.80,1.40,-1.30,1.07,0.01,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,24856,PAD_PREOP,1.10,1.50,-0.70,0.99,0.01,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,35
MFC,0,25056,PAD_PREOP,0.90,1.50,-1.40,1.24,0.01,80.25,80.26,1003.65,80.26,0.00,80.27,180.00,39
MFC,0,25256,PAD_PREOP,1.30,1.20,-0.90,0.98,0.01,80.25,80.25,1003.65,80.25,0.00,80.27,180.00,38
MFC,0,25456,PAD_PREOP,0.60,1.80,-0.90,1.10,0.00,80.24,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,25656,PAD_PREOP,1.30,0.10,-0.20,0.32,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,25856,PAD_PREOP,1.20,1.50,-1.30,1.32,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,26056,PAD_PREOP,1.50,1.60,-0.50,1.25,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,26256,PAD_PREOP,0.50,1.30,-1.10,0.77,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,26456,PAD_PREOP,0.90,1.20,-1.40,1.05,-0.01,80.22,80.22,1003.65,80.22,0.00,80.27,180.00,39
MFC,0,26656,PAD_PREOP,0.80,1.50,-1.20,1.08,-0.00,80.23,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,26856,PAD_PREOP,1.50,1.40,-0.60,1.14,0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,27056,PAD_PREOP,1.40,2.00,-0.50,1.49,0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,38
MFC,0,27256,PAD_PREOP,1.70,1.30,0.10,1.14,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,38
MFC,0,27456,PAD_PREOP,1.70,1.50,-1.00,1.48,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,27656,PAD_PREOP,1.40,0.90,-1.00,0.94,-0.01,80.23,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,27856,PAD_PREOP,0.60,1.20,-1.30,0.87,-0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,38
MFC,0,28056,PAD_PREOP,1.30,0.80,-1.00,0.82,-0.00,80.24,80.23,1003.65,80.23,0.00,80.27,180.00,39
MFC,0,28256,PAD_PREOP,0.80,1.30,-0.70,0.68,-0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,28456,PAD_PREOP,0.40,1.10,-0.90,0.48,-0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,38
MFC,0,28656,PAD_PREOP,1.00,1.20,-1.10,0.91,-0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,28856,PAD_PREOP,1.10,1.50,-1.30,1.27,0.00,80.24,80.25,1003.65,80.25,0.00,80.27,180.00,38
MFC,0,29056,PAD_PREOP,1.50,1.10,-0.50,0.93,0.00,80.24,80.24,1003.65,80.24,0.00,80.27,180.00,39
MFC,0,29256,PAD_PREOP,1.30,2.20,-1.10,1.78,0.01,80.25,80.25,1003.65,80.25,0.00,80.27,180.00,39
MFC,0,29456,PAD_PREOP,1.70,1.20,-0.90,1.27,0.01,80.25,80.25,1003.65,80.25,0.00,80.27,180.00,38
MFC,0,29656,PAD_PREOP,1.30,1.20,-0.90,0.98,-0.01,80.24,80.22,1003.65,80.22,0.00,80.27,180.00,41
MFC,0,29856,PAD_PREOP,2.50,1.40,-1.10,2.07,-0.00,80.24,80.25,1003.65,80.25,0.00,80.27,180.00,38
MFC,0,30056,PAD_PREOP,1.20,1.20,-1.40,1.20,-0.01,80.24,80.23,1003.65,80.23,0.00,80.27,180.00,38
MFC,0,30256,PAD_PREOP,1.40,1.80,-1.40,1.68,-0.01,80.24,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,30456,PAD_PREOP,1.70,1.60,-1.00,1.54,0.00,80.24,80.25,1003.65,0.01,80.23,80.27,180.00,38
MFC,0,30656,PAD_PREOP,0.70,1.50,-1.10,0.99,0.00,80.24,80.25,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,30856,PAD_PREOP,0.90,1.10,-1.30,0.93,-0.00,80.24,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,31056,PAD_PREOP,1.30,1.40,-0.50,0.97,-0.00,80.24,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,31256,PAD_PREOP,1.50,1.90,-1.30,1.75,0.00,80.25,80.25,1003.65,0.02,80.23,80.27,180.00,38
MFC,0,31456,PAD_PREOP,1.90,1.30,-0.50,1.36,-0.01,80.23,80.23,1003.65,-0.00,80.23,80.27,180.00,38
MFC,0,31656,PAD_PREOP,0.90,1.30,-1.10,0.93,-0.01,80.23,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,31856,PAD_PREOP,1.60,0.90,-0.80,1.00,-0.01,80.23,80.23,1003.65,-0.00,80.23,80.27,180.00,38
MFC,0,32056,PAD_PREOP,0.80,1.20,-1.20,0.88,0.00,80.24,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,32256,PAD_PREOP,1.40,1.60,-1.20,1.44,-0.00,80.24,80.24,1003.65,0.00,80.23,80.27,180.00,39
MFC,0,32456,PAD_PREOP,1.30,1.30,-0.30,0.86,-0.00,80.23,80.24,1003.65,0.00,80.23,80.27,180.00,41
MFC,0,32656,PAD_PREOP,1.00,1.10,-0.60,0.60,-0.00,80.23,80.23,1003.65,0.00,80.23,80.27,180.00,38
MFC,0,32856,PAD_PREOP,0.80,1.20,-1.10,0.81,-0.01,80.23,80.23,1003.65,-0.01,80.23,80.27,180.00,38
MFC,0,33056,PAD_PREOP,1.40,1.10,-0.60,0.88,-0.01,80.23,80.23,1003.65,-0.00,80.23,80.27,180.00,41
MFC,0,33256,PAD_PREOP,1.00,1.50,-1.30,1.22,-0.00,80.23,80.24,1003.65,0.01,80.23,80.27,180.00,38
MFC,0,33456,PAD_PREOP,1.30,1.20,-1.10,1.08,0.00,80.24,80.24,1003.65,0.01,80.23,80.27,180.00,39
MFC,0,33656,PAD_PREOP,1.20,1.50,-1.20,1.26,0.00,80.24,80.24,1003.65,0.00,80.23,80.27,180.00,40
MFC,0,33856,PAD_PREOP,1.40,1.60,-0.50,1.18,-0.00,80.23,80.23,1003.65,0.00,80.23,80.27,180.00,39
MFC,0,34056,PAD_PREOP,0.70,1.60,-0.90,0.96,-0.00,80.23,80.23,1003.65,-0.00,80.23,80.27,180.00,39
MFC,0,34256,PAD_PREOP,0.80,1.20,-1.20,0.88,-0.02,80.21,80.20,1003.65,-0.03,80.23,80.27,180.00,38
MFC,0,34456,PAD_PREOP,1.30,1.20,-1.40,1.26,-0.02,80.20,80.20,1003.65,-0.03,80.23,80.27,180.00,40
MFC,0,34656,PAD_PREOP,1.20,1.60,-1.30,1.39,-0.01,80.21,80.22,1003.65,-0.01,80.23,80.27,180.00,38
MFC,0,34856,PAD_PREOP,0.60,1.50,-1.50,1.20,-0.03,80.19,80.18,1003.66,-0.05,80.23,80.27,180.00,39
