MFC,0,22460,PAD_PREOP,1.30,1.60,-1.60,0.00,109.98,1000.11,180,40
MFC,0,22660,PAD_PREOP,1.40,1.30,-0.70,0.00,109.76,1000.13,180,40
MFC,0,22860,PAD_PREOP,1.60,1.10,-0.60,0.00,109.75,1000.14,180,41
MFC,0,23060,PAD_PREOP,1.00,0.90,-1.00,0.00,109.84,1000.12,180,38
MFC,0,23260,PAD_PREOP,0.40,0.70,-0.10,0.00,109.77,1000.13,180,41
MFC,0,23460,PAD_PREOP,1.30,0.80,-0.70,0.00,109.90,1000.12,180,41
MFC,0,23660,PAD_PREOP,0.90,1.30,-1.00,0.00,109.84,1000.12,180,40
MFC,0,23860,PAD_PREOP,0.80,1.10,-0.90,0.00,109.99,1000.11,180,41
MFC,0,24060,PAD_PREOP,1.70,0.90,-1.10,0.00,109.93,1000.11,180,41
MFC,0,24260,PAD_PREOP,1.20,1.80,-0.80,0.00,109.79,1000.13,180,41
MFC,0,24460,PAD_PREOP,0.90,0.60,-0.70,0.00,109.77,1000.13,180,41
MFC,0,24660,PAD_PREOP,1.40,1.00,-1.00,0.00,109.85,1000.12,180,41
MFC,0,24860,PAD_PREOP,1.20,1.10,-0.80,0.00,109.99,1000.11,180,40
MFC,0,25060,PAD_PREOP,0.70,1.60,-0.80,0.00,110.02,1000.10,180,40
MFC,0,25260,PAD_PREOP,1.30,1.20,-0.70,0.00,109.96,1000.11,180,40
MFC,0,25460,PAD_PREOP,0.70,0.80,-0.90,0.00,109.87,1000.12,180,41
MFC,0,25660,PAD_PREOP,1.00,1.40,-1.30,0.00,109.93,1000.11,180,41
MFC,0,25860,PAD_PREOP,0.90,0.90,-0.90,0.00,109.78,1000.13,180,40
MFC,0,26060,PAD_PREOP,1.20,0.50,-1.00,0.00,109.83,1000.13,180,42
MFC,0,26260,PAD_PREOP,0.50,1.70,-1.10,0.00,109.90,1000.12,180,40
MFC,0,26460,PAD_PREOP,0.70,0.90,-0.60,0.00,109.75,1000.14,180,41
MFC,0,26660,PAD_PREOP,1.30,1.10,-1.20,0.00,109.87,1000.12,180,40
MFC,0,26860,PAD_PREOP,1.20,0.80,-1.20,0.00,109.75,1000.14,180,40
MFC,0,27060,PAD_PREOP,0.70,1.10,-0.90,0.00,109.78,1000.13,180,41
MFC,0,27260,PAD_PREOP,1.60,0.60,0.10,0.00,109.65,1000.15,180,41
MFC,0,27460,PAD_PREOP,1.10,0.60,-0.70,0.00,109.75,1000.13,180,41
MFC,0,27660,PAD_PREOP,1.20,1.70,-0.30,0.00,109.80,1000.13,180,41
MFC,0,27860,PAD_PREOP,1.50,0.90,-0.70,0.00,109.95,1000.11,180,39
MFC,0,28060,PAD_PREOP,1.40,0.50,-1.00,0.00,109.97,1000.11,180,41
MFC,0,28260,PAD_PREOP,0.70,1.50,-1.20,0.00,110.02,1000.10,180,42
MFC,0,28460,PAD_PREOP,1.20,1.20,0.90,0.00,110.10,1000.09,180,40
MFC,0,28660,PAD_PREOP,1.00,0.90,-0.90,0.00,110.03,1000.10,180,40
MFC,0,28860,PAD_PREOP,1.10,1.20,-0.80,0.00,109.98,1000.11,180,40
MFC,0,29060,PAD_PREOP,1.60,1.40,0.10,0.00,110.09,1000.09,180,39
MFC,0,29260,PAD_PREOP,0.90,0.60,-0.90,0.00,110.12,1000.09,180,41
MFC,0,29460,PAD_PREOP,1.30,1.20,-1.50,0.00,110.08,1000.10,180,40
MFC,0,29660,PAD_PREOP,0.80,1.80,-0.60,0.00,110.12,1000.09,180,40
MFC,0,29860,PAD_PREOP,1.10,1.50,-0.60,0.00,110.12,1000.09,180,41
MFC,0,30060,PAD_PREOP,0.40,1.10,-1.00,0.00,110.10,1000.09,180,40
MFC,0,30260,PAD_PREOP,1.80,1.10,-0.70,0.00,110.06,1000.10,180,40
MFC,0,30460,PAD_PREOP,0.60,1.10,-0.40,0.00,110.07,1000.10,180,41
MFC,0,30660,PAD_PREOP,1.70,1.10,-0.90,0.00,110.07,1000.10,180,40
MFC,0,30860,PAD_PREOP,1.50,1.50,-0.20,0.00,110.06,1000.10,180,40
MFC,0,31060,PAD_PREOP,1.10,1.30,-0.80,0.00,110.04,1000.10,180,41
MFC,0,31260,PAD_PREOP,1.10,1.60,-1.40,0.00,110.11,1000.09,180,40
MFC,0,31460,PAD_PREOP,1.10,0.90,0.80,0.00,110.02,1000.10,180,41
MFC,0,31660,PAD_PREOP,1.50,0.80,-0.90,0.00,110.11,1000.09,180,40
MFC,0,31860,PAD_PREOP,0.80,1.80,-0.30,0.00,110.05,1000.10,180,41
MFC,0,32060,PAD_PREOP,1.10,0.70,-1.30,0.00,110.11,1000.09,180,40
MFC,0,32260,PAD_PREOP,1.50,1.30,-0.80,0.00,110.09,1000.09,180,40
MFC,0,32460,PAD_PREOP,1.00,0.80,-0.60,0.00,110.02,1000.10,180,42
MFC,0,32660,PAD_PREOP,1.20,1.10,-1.20,0.00,110.05,1000.10,180,42
MFC,0,32860,PAD_PREOP,1.20,1.10,-0.20,0.00,110.09,1000.09,180,41
MFC,0,33060,PAD_PREOP,1.60,0.80,-1.00,0.00,110.09,1000.09,180,42
MFC,0,33260,PAD_PREOP,1.20,1.60,-1.30,0.00,110.06,1000.10,180,41
MFC,0,33460,PAD_PREOP,1.30,0.40,-0.80,0.00,110.12,1000.09,180,41
MFC,0,33660,PAD_PREOP,0.60,0.40,-0.80,0.00,110.07,1000.10,180,42
MFC,0,33860,PAD_PREOP,0.80,1.70,-0.90,0.00,109.46,1000.17,180,42
MFC,0,34060,PAD_PREOP,0.50,1.10,-1.10,0.00,110.14,1000.09,180,41
MFC,0,34260,PAD_PREOP,1.30,0.60,0.50,0.00,110.16,1000.09,180,40
MFC,0,34460,PAD_PREOP,0.50,1.50,-1.10,0.00,110.05,1000.10,180,40
MFC,0,34660,PAD_PREOP,1.00,1.00,-0.70,0.00,110.19,1000.08,180,42
MFC,0,34860,PAD_PREOP,1.80,1.10,0.10,0.00,110.22,1000.08,180,41
MFC,0,35060,PAD_PREOP,1.50,0.60,-0.60,0.00,110.12,1000.09,180,40
MFC,0,35260,PAD_PREOP,1.00,1.20,-0.70,0.00,109.21,1000.20,180,42
MFC,0,35460,PAD_PREOP,0.70,1.10,-1.20,0.00,109.85,1000.12,180,42
MFC,0,35660,PAD_PREOP,1.80,0.80,-0.30,0.00,110.47,1000.05,180,40
MFC,0,35860,PAD_PREOP,0.70,1.50,-1.00,0.00,109.88,1000.12,180,42
MFC,0,36060,PAD_PREOP,1.70,1.20,0.30,0.00,102.39,1001.01,180,40
MFC,0,36260,PAD_PREOP,1.40,1.60,-1.10,0.00,65.94,1005.35,180,42
MFC,0,36460,PAD_PREOP,0.80,0.90,-0.90,0.00,110.09,1000.09,180,40
MFC,0,36660,PAD_PREOP,1.70,1.50,-0.30,0.00,110.17,1000.09,180,41
MFC,0,36860,PAD_PREOP,1.40,1.50,-0.60,0.00,110.34,1000.07,180,42
MFC,0,37060,PAD_PREOP,1.50,1.20,-1.10,0.00,110.14,1000.09,180,42
MFC,0,37260,PAD_PREOP,1.90,1.10,-0.90,0.00,110.24,1000.08,180,42
MFC,0,37460,PAD_PREOP,0.90,1.60,-1.00,0.00,110.21,1000.08,180,42
MFC,0,37660,PAD_PREOP,1.30,1.00,-0.60,0.00,110.23,1000.08,180,40
MFC,0,37860,PAD_PREOP,1.10,0.90,-0.70,0.00,110.26,1000.07,180,42
MFC,0,38060,PAD_PREOP,1.00,1.40,-1.00,0.00,110.23,1000.08,180,40
MFC,0,38260,PAD_PREOP,1.60,1.40,-0.40,0.00,110.25,1000.08,180,41
MFC,0,38460,PAD_PREOP,1.20,1.00,-0.50,0.00,110.26,1000.07,180,42
MFC,0,38660,PAD_PREOP,1.30,1.00,-0.40,0.00,110.22,1000.08,180,42
MFC,0,38860,PAD_PREOP,0.70,1.20,-0.90,0.00,110.20,1000.08,180,42
MFC,0,39060,PAD_PREOP,1.50,1.40,-0.20,0.00,110.20,1000.08,180,42
MFC,0,39260,PAD_PREOP,1.10,1.00,-1.10,0.00,110.28,1000.07,180,42
MFC,0,39460,PAD_PREOP,0.90,0.90,-0.70,0.00,110.20,1000.08,180,42
MFC,0,39660,PAD_PREOP,1.20,1.20,-0.10,0.00,110.24,1000.08,180,42
MFC,0,39860,PAD_PREOP,0.40,1.10,-1.00,0.00,110.28,1000.07,180,42
MFC,0,40060,PAD_PREOP,1.40,1.80,-1.20,0.00,110.22,1000.08,180,42
MFC,0,40260,PAD_PREOP,2.00,1.20,-0.60,0.00,110.21,1000.08,180,42
MFC,0,40460,PAD_PREOP,0.90,1.00,-1.30,0.00,110.17,1000.09,180,41
MFC,0,40660,PAD_PREOP,0.60,1.60,-1.00,0.00,110.08,1000.10,180,42
MFC,0,40860,PAD_PREOP,1.30,0.70,-0.90,0.00,110.08,1000.10,180,42
MFC,0,41060,PAD_PREOP,0.60,1.30,-1.10,0.00,110.14,1000.09,180,42
MFC,0,41260,PAD_PREOP,1.20,1.20,-0.30,0.00,110.14,1000.09,180,42
MFC,0,41460,PAD_PREOP,1.30,1.00,-0.90,0.00,110.11,1000.09,180,42
MFC,0,41660,PAD_PREOP,0.60,0.60,-0.90,0.00,110.10,1000.09,180,42
MFC,0,41860,PAD_PREOP,1.10,1.00,-0.70,0.00,110.13,1000.09,180,42
MFC,0,42060,PAD_PREOP,1.30,1.50,-1.20,0.00,110.11,1000.09,180,42
MFC,0,42260,PAD_PREOP,1.10,1.20,-0.90,0.00,110.17,1000.09,180,42
MFC,0,42460,PAD_PREOP,1.20,1.30,-1.00,0.00,110.19,1000.08,180,42
MFC,0,42660,PAD_PREOP,1.50,1.30,-1.20,0.00,110.21,1000.08,180,42
MFC,0,42860,PAD_PREOP,1.70,1.00,-0.30,0.00,110.19,1000.08,180,42
MFC,0,43060,PAD_PREOP,1.20,0.80,-1.10,0.00,110.10,1000.09,180,42
MFC,0,43260,PAD_PREOP,1.40,1.60,-1.10,0.00,110.12,1000.09,180,41
MFC,0,43460,PAD_PREOP,1.00,1.30,-1.30,0.00,112.00,999.87,180,42
MFC,0,43660,PAD_PREOP,0.60,0.60,-0.10,0.00,112.63,999.79,180,42
MFC,0,43860,PAD_PREOP,0.80,1.00,-0.50,0.00,111.64,999.91,180,42
MFC,0,44060,PAD_PREOP,1.00,1.10,-1.10,0.00,110.19,1000.08,180,42
MFC,0,44260,PAD_PREOP,1.80,0.90,-0.30,0.00,113.95,999.64,180,42
MFC,0,44460,PAD_PREOP,1.00,1.10,-0.80,0.00,110.58,1000.04,180,42
MFC,0,44660,PAD_PREOP,0.60,1.20,-0.70,0.00,114.33,999.59,180,42
MFC,0,44860,PAD_PREOP,1.00,1.30,-0.80,0.00,110.39,1000.06,180,42
MFC,0,45060,PAD_PREOP,0.10,0.60,-0.40,0.00,110.19,1000.08,180,42
MFC,0,45260,PAD_PREOP,1.80,1.10,-1.20,0.00,111.44,999.93,180,42
MFC,0,45460,PAD_PREOP,1.00,1.30,-1.00,0.00,110.94,999.99,180,42
MFC,0,45660,PAD_PREOP,1.30,1.30,-1.10,0.00,110.17,1000.08,180,42
MFC,0,45860,PAD_PREOP,1.20,0.90,-1.30,0.00,110.17,1000.09,180,42
MFC,0,46060,PAD_PREOP,1.10,1.20,-0.20,0.00,110.16,1000.09,180,42
MFC,0,46260,PAD_PREOP,1.10,1.00,-0.70,0.00,110.14,1000.09,180,42
MFC,0,46460,PAD_PREOP,0.70,1.00,-0.40,0.00,110.12,1000.09,180,42
MFC,0,46660,PAD_PREOP,1.80,0.70,-0.90,0.00,110.18,1000.08,180,42
MFC,0,46860,PAD_PREOP,0.60,0.90,-0.90,0.00,110.16,1000.09,180,42
MFC,0,47060,PAD_PREOP,1.00,1.50,-1.00,0.00,110.14,1000.09,180,42
MFC,0,47260,PAD_PREOP,1.00,0.60,-0.70,0.00,110.14,1000.09,180,42
MFC,0,47460,PAD_PREOP,1.90,1.10,-0.30,0.00,110.16,1000.09,180,42
MFC,0,47660,PAD_PREOP,0.70,1.30,-0.70,0.00,110.16,1000.09,180,42
MFC,0,47860,PAD_PREOP,1.10,1.30,-0.90,0.00,110.12,1000.09,180,42
MFC,0,48060,PAD_PREOP,1.80,0.40,-0.50,0.00,110.14,1000.09,180,42
MFC,0,48260,PAD_PREOP,1.30,1.20,-0.10,0.00,110.14,1000.09,180,42
MFC,0,48460,PAD_PREOP,1.40,0.70,0.30,0.00,110.13,1000.09,180,42
MFC,0,48660,PAD_PREOP,0.20,1.10,-0.20,0.00,110.16,1000.09,180,42
MFC,0,48860,PAD_PREOP,1.70,0.90,-0.10,0.00,110.14,1000.09,180,43
MFC,0,49060,PAD_PREOP,1.40,0.90,-0.40,0.00,110.10,1000.09,180,42
MFC,0,49260,PAD_PREOP,1.60,0.50,-0.90,0.00,110.13,1000.09,180,42
MFC,0,49460,PAD_PREOP,1.50,1.50,-1.10,0.00,110.11,1000.09,180,42
MFC,0,49660,PAD_PREOP,0.90,1.50,-0.90,0.00,107.31,1000.43,180,42
MFC,0,49860,PAD_PREOP,1.50,1.10,-0.70,0.00,110.13,1000.09,180,42
MFC,0,50060,PAD_PREOP,1.30,1.00,-0.80,0.00,108.76,1000.25,180,42
MFC,0,50260,PAD_PREOP,1.20,1.00,0.80,0.00,109.53,1000.16,180,42
MFC,0,50460,PAD_PREOP,1.30,1.50,-0.90,0.00,110.12,1000.09,180,42
MFC,0,50660,PAD_PREOP,0.90,0.80,-0.90,0.00,110.10,1000.09,180,42
MFC,0,50860,PAD_PREOP,1.00,1.40,-0.80,0.00,110.12,1000.09,180,41
MFC,0,51060,PAD_PREOP,1.40,1.40,-0.80,0.00,110.09,1000.09,180,42
MFC,0,51260,PAD_PREOP,0.70,1.30,-0.80,0.00,109.94,1000.11,180,42
MFC,0,51460,PAD_PREOP,1.10,1.40,-0.40,0.00,109.57,1000.16,180,40
MFC,0,51660,PAD_PREOP,0.80,1.30,-1.20,0.00,110.10,1000.09,180,42
MFC,0,51860,PAD_PREOP,0.00,0.30,-0.90,0.00,110.14,1000.09,180,42
MFC,0,52060,PAD_PREOP,0.70,0.90,-0.60,0.00,110.11,1000.09,180,42
MFC,0,52260,PAD_PREOP,1.10,0.20,-0.40,0.00,110.13,1000.09,180,42
MFC,0,52460,PAD_PREOP,1.40,1.00,-0.70,0.00,110.12,1000.09,180,42
MFC,0,52660,PAD_PREOP,0.30,0.50,-0.50,0.00,110.13,1000.09,180,42
MFC,0,52860,PAD_PREOP,0.90,1.30,-0.70,0.00,110.14,1000.09,180,42
MFC,0,53060,PAD_PREOP,0.60,1.20,-0.90,0.00,110.14,1000.09,180,41
MFC,0,53260,PAD_PREOP,1.30,1.00,-0.30,0.00,110.13,1000.09,180,42
MFC,0,53460,PAD_PREOP,1.50,0.90,-1.00,0.00,110.14,1000.09,180,42
MFC,0,53660,PAD_PREOP,1.10,1.40,-0.90,0.00,110.14,1000.09,180,42
MFC,0,53860,PAD_PREOP,1.10,1.10,-1.00,0.00,110.15,1000.09,180,42
MFC,0,54060,PAD_PREOP,1.20,1.20,-0.70,0.00,110.15,1000.09,180,42
MFC,0,54260,PAD_PREOP,0.90,1.00,-1.10,0.00,110.14,1000.09,180,42
MFC,0,54460,PAD_PREOP,1.30,0.50,-0.80,0.00,108.92,1000.23,180,42
MFC,0,54660,PAD_PREOP,0.90,1.50,-1.20,0.00,110.05,1000.10,180,42
MFC,0,54860,PAD_PREOP,1.30,0.80,0.20,0.00,109.54,1000.16,180,42
MFC,0,55060,PAD_PREOP,0.70,1.00,-1.10,0.00,109.66,1000.15,180,42
MFC,0,55260,PAD_PREOP,1.70,1.40,-0.70,0.00,108.39,1000.30,180,42
MFC,0,55460,PAD_PREOP,1.30,1.50,-0.70,0.00,107.12,1000.45,180,42
MFC,0,55660,PAD_PREOP,1.00,0.90,0.10,0.00,108.28,1000.31,180,42
MFC,0,55860,PAD_PREOP,0.60,1.30,-0.60,0.00,107.77,1000.37,180,42
MFC,0,56060,PAD_PREOP,1.00,0.50,-1.00,0.00,109.57,1000.16,180,44
MFC,0,56260,PAD_PREOP,0.80,1.00,-1.00,0.00,110.09,1000.09,180,42
MFC,0,56460,PAD_PREOP,0.90,1.20,-0.90,0.00,110.15,1000.09,180,42
MFC,0,56660,PAD_PREOP,1.60,1.10,-1.50,0.00,110.13,1000.09,180,42
MFC,0,56860,PAD_PREOP,0.80,0.90,-0.50,0.00,110.15,1000.09,180,42
MFC,0,57060,PAD_PREOP,1.80,0.90,-0.20,0.00,110.15,1000.09,180,42
MFC,0,57260,PAD_PREOP,1.70,1.30,-0.90,0.00,110.14,1000.09,180,42
MFC,0,57460,PAD_PREOP,0.30,1.00,-1.10,0.00,110.16,1000.09,180,42
MFC,0,57660,PAD_PREOP,0.90,1.20,-0.80,0.00,110.13,1000.09,180,42
MFC,0,57860,PAD_PREOP,1.20,0.90,-0.50,0.00,110.14,1000.09,180,41
MFC,0,58060,PAD_PREOP,1.80,0.90,-0.90,0.00,110.16,1000.09,180,42
MFC,0,58260,PAD_PREOP,1.40,1.00,-1.00,0.00,110.15,1000.09,180,42
MFC,0,58460,PAD_PREOP,0.60,1.70,-0.70,0.00,110.14,1000.09,180,42
